task_id,workload,crp_id,node_id,crp_type,fraction,price,payment,cost,crp_profit
task_10,0.781949,crp_18,node_18,price_taking,0.009189,0.181711,0.001306,0.000653,0.000653
task_10,0.781949,crp_19,node_19,price_taking,0.008992,0.181461,0.001276,0.000638,0.000638
task_10,0.781949,crp_20,node_20,price_setting,0.057454,4.12742,0.008331,0.007357,0.000973
task_10,0.781949,crp_21,node_21,price_setting,0.05662,4.169871,0.008174,0.007209,0.000965
task_10,0.781949,crp_22,node_22,price_taking,0.008542,0.182723,0.001221,0.00061,0.00061
task_10,0.781949,crp_23,node_23,price_taking,0.008386,0.182764,0.001198,0.000599,0.000599
task_10,0.781949,crp_24,node_24,price_setting,0.0549,4.297853,0.007921,0.006955,0.000965
task_10,0.781949,crp_25,node_25,price_taking,0.008038,0.181661,0.001142,0.000571,0.000571
task_10,0.781949,crp_26,node_26,price_taking,0.0079,0.181745,0.001123,0.000561,0.000561
task_10,0.781949,crp_27,node_27,price_setting,0.053414,4.426772,0.007723,0.006753,0.00097
task_10,0.781949,crp_28,node_28,price_setting,0.052566,4.469951,0.007552,0.006595,0.000958
task_10,0.781949,crp_29,node_29,price_setting,0.052542,4.513239,0.007618,0.006643,0.000975
task_10,0.781949,crp_30,node_30,price_taking,0.007331,0.180478,0.001035,0.000517,0.000517
task_11,0.276432,crp_1,node_1,price_setting,0.08818,3.340424,0.001985,0.001802,0.000183
task_11,0.276432,crp_2,node_2,price_setting,0.080898,3.380894,0.001691,0.001533,0.000158
task_11,0.276432,crp_3,node_3,price_taking,0.013172,0.063895,0.000233,0.000116,0.000116
task_11,0.276432,crp_4,node_4,price_setting,0.084968,3.462168,0.00191,0.001726,0.000184
task_11,0.276432,crp_5,node_5,price_taking,0.011596,0.059558,0.000191,9.5e-05,9.5e-05
task_11,0.276432,crp_6,node_6,price_taking,0.0131,0.069152,0.00025,0.000125,0.000125
task_11,0.276432,crp_7,node_7,price_setting,0.084081,3.584851,0.001937,0.001743,0.000194
task_11,0.276432,crp_8,node_8,price_taking,0.011488,0.063923,0.000203,0.000101,0.000101
task_11,0.276432,crp_9,node_9,price_taking,0.012058,0.068817,0.000229,0.000115,0.000115
task_11,0.276432,crp_10,node_10,price_taking,0.009945,0.058173,0.00016,8e-05,8e-05
task_11,0.276432,crp_11,node_11,price_taking,0.011259,0.067468,0.00021,0.000105,0.000105
task_11,0.276432,crp_12,node_12,price_taking,0.009736,0.05973,0.000161,8e-05,8e-05
task_11,0.276432,crp_13,node_13,price_taking,0.010469,0.065718,0.00019,9.5e-05,9.5e-05
task_11,0.276432,crp_14,node_14,price_taking,0.008834,0.056717,0.000139,6.9e-05,6.9e-05
task_11,0.276432,crp_15,node_15,price_setting,0.069175,3.916574,0.001432,0.001274,0.000158
task_11,0.276432,crp_16,node_16,price_taking,0.009671,0.064849,0.000173,8.7e-05,8.7e-05
task_11,0.276432,crp_17,node_17,price_taking,0.008971,0.061435,0.000152,7.6e-05,7.6e-05
task_11,0.276432,crp_18,node_18,price_taking,0.009187,0.064229,0.000163,8.2e-05,8.2e-05
task_11,0.276432,crp_19,node_19,price_taking,0.008818,0.062905,0.000153,7.7e-05,7.7e-05
task_11,0.276432,crp_20,node_20,price_setting,0.073608,4.127295,0.001709,0.001509,0.0002
task_11,0.276432,crp_21,node_21,price_setting,0.069124,4.169747,0.001522,0.001343,0.00018
task_11,0.276432,crp_22,node_22,price_taking,0.009203,0.069591,0.000177,8.9e-05,8.9e-05
task_11,0.276432,crp_23,node_23,price_taking,0.009061,0.069806,0.000175,8.7e-05,8.7e-05
task_11,0.276432,crp_24,node_24,price_setting,0.066551,4.297737,0.001455,0.001277,0.000177
task_11,0.276432,crp_25,node_25,price_taking,0.008005,0.063956,0.000142,7.1e-05,7.1e-05
task_11,0.276432,crp_26,node_26,price_taking,0.007919,0.064397,0.000141,7e-05,7e-05
task_11,0.276432,crp_27,node_27,price_setting,0.066309,4.426665,0.001487,0.001301,0.000187
task_11,0.276432,crp_28,node_28,price_setting,0.060686,4.469844,0.001258,0.001098,0.000159
task_11,0.276432,crp_29,node_29,price_setting,0.067304,4.513137,0.001562,0.001362,0.0002
task_11,0.276432,crp_30,node_30,price_taking,0.006627,0.057673,0.000106,5.3e-05,5.3e-05
task_12,0.122612,crp_1,node_1,price_setting,0.090027,3.340385,0.000407,0.000369,3.8e-05
task_12,0.122612,crp_2,node_2,price_setting,0.080658,3.380861,0.000331,0.0003,3.1e-05
task_12,0.122612,crp_3,node_3,price_taking,0.012322,0.026514,4e-05,2e-05,2e-05
task_12,0.122612,crp_4,node_4,price_setting,0.086715,3.462132,0.000391,0.000354,3.8e-05
task_12,0.122612,crp_5,node_5,price_taking,0.010513,0.02395,3.1e-05,1.5e-05,1.5e-05
task_12,0.122612,crp_6,node_6,price_taking,0.01265,0.029621,4.6e-05,2.3e-05,2.3e-05
task_12,0.122612,crp_7,node_7,price_setting,0.08644,3.584816,0.000403,0.000362,4e-05
task_12,0.122612,crp_8,node_8,price_taking,0.010749,0.02653,3.5e-05,1.7e-05,1.7e-05
task_12,0.122612,crp_9,node_9,price_taking,0.011623,0.029423,4.2e-05,2.1e-05,2.1e-05
task_12,0.122612,crp_10,node_10,price_taking,0.008915,0.023132,2.5e-05,1.3e-05,1.3e-05
task_12,0.122612,crp_11,node_11,price_taking,0.01077,0.028626,3.8e-05,1.9e-05,1.9e-05
task_12,0.122612,crp_12,node_12,price_taking,0.008839,0.024052,2.6e-05,1.3e-05,1.3e-05
task_12,0.122612,crp_13,node_13,price_taking,0.009909,0.027591,3.4e-05,1.7e-05,1.7e-05
task_12,0.122612,crp_14,node_14,price_taking,0.007821,0.022271,2.1e-05,1.1e-05,1.1e-05
task_12,0.122612,crp_15,node_15,price_setting,0.06875,3.916551,0.000278,0.000248,3.1e-05
task_12,0.122612,crp_16,node_16,price_taking,0.009104,0.027078,3e-05,1.5e-05,1.5e-05
task_12,0.122612,crp_17,node_17,price_taking,0.00825,0.02506,2.5e-05,1.3e-05,1.3e-05
task_12,0.122612,crp_18,node_18,price_taking,0.008614,0.026711,2.8e-05,1.4e-05,1.4e-05
task_12,0.122612,crp_19,node_19,price_taking,0.008194,0.025929,2.6e-05,1.3e-05,1.3e-05
task_12,0.122612,crp_20,node_20,price_setting,0.075851,4.12727,0.000357,0.000315,4.2e-05
task_12,0.122612,crp_21,node_21,price_setting,0.070103,4.169725,0.000308,0.000272,3.6e-05
task_12,0.122612,crp_22,node_22,price_taking,0.008909,0.02988,3.3e-05,1.6e-05,1.6e-05
task_12,0.122612,crp_23,node_23,price_taking,0.008781,0.030007,3.2e-05,1.6e-05,1.6e-05
task_12,0.122612,crp_24,node_24,price_setting,0.067331,4.297716,0.000293,0.000257,3.6e-05
task_12,0.122612,crp_25,node_25,price_taking,0.007492,0.02655,2.4e-05,1.2e-05,1.2e-05
task_12,0.122612,crp_26,node_26,price_taking,0.007433,0.026811,2.4e-05,1.2e-05,1.2e-05
task_12,0.122612,crp_27,node_27,price_setting,0.06763,4.426644,0.000304,0.000266,3.8e-05
task_12,0.122612,crp_28,node_28,price_setting,0.060337,4.469827,0.000245,0.000214,3.1e-05
task_12,0.122612,crp_29,node_29,price_setting,0.069353,4.513116,0.000326,0.000285,4.2e-05
task_12,0.122612,crp_30,node_30,price_taking,0.005916,0.022837,1.7e-05,8e-06,8e-06
task_13,0.917982,crp_1,node_1,price_setting,0.070274,3.34072,0.013903,0.012619,0.001284
task_13,0.917982,crp_2,node_2,price_setting,0.069229,3.381187,0.013656,0.012377,0.001279
task_13,0.917982,crp_3,node_3,price_taking,0.01326,0.213609,0.0026,0.0013,0.0013
task_13,0.917982,crp_4,node_4,price_setting,0.067801,3.462441,0.013413,0.012121,0.001292
task_13,0.917982,crp_5,node_5,price_taking,0.012496,0.213138,0.002445,0.001222,0.001222
task_13,0.917982,crp_6,node_6,price_taking,0.012218,0.214182,0.002402,0.001201,0.001201
task_13,0.917982,crp_7,node_7,price_setting,0.065547,3.585101,0.01298,0.011679,0.001301
task_13,0.917982,crp_8,node_8,price_taking,0.01156,0.213614,0.002267,0.001133,0.001133
task_13,0.917982,crp_9,node_9,price_taking,0.011299,0.214147,0.002221,0.001111,0.001111
task_13,0.917982,crp_10,node_10,price_taking,0.010964,0.212988,0.002144,0.001072,0.001072
task_13,0.917982,crp_11,node_11,price_taking,0.010754,0.214,0.002113,0.001056,0.001056
task_13,0.917982,crp_12,node_12,price_taking,0.010463,0.213158,0.002047,0.001024,0.001024
task_13,0.917982,crp_13,node_13,price_taking,0.010256,0.21381,0.002013,0.001007,0.001007
task_13,0.917982,crp_14,node_14,price_taking,0.009982,0.212831,0.00195,0.000975,0.000975
task_13,0.917982,crp_15,node_15,price_setting,0.059741,3.916783,0.01178,0.010478,0.001302
task_13,0.917982,crp_16,node_16,price_taking,0.009597,0.213716,0.001883,0.000941,0.000941
task_13,0.917982,crp_17,node_17,price_taking,0.009381,0.213345,0.001837,0.000919,0.000919
task_13,0.917982,crp_18,node_18,price_taking,0.009203,0.21365,0.001805,0.000902,0.000902
task_13,0.917982,crp_19,node_19,price_taking,0.009013,0.213506,0.001766,0.000883,0.000883
task_13,0.917982,crp_20,node_20,price_setting,0.056953,4.127476,0.011282,0.009964,0.001318
task_13,0.917982,crp_21,node_21,price_setting,0.056251,4.169926,0.011119,0.009805,0.001313
task_13,0.917982,crp_22,node_22,price_taking,0.008531,0.214235,0.001678,0.000839,0.000839
task_13,0.917982,crp_23,node_23,price_taking,0.008374,0.214258,0.001647,0.000824,0.000824
task_13,0.917982,crp_24,node_24,price_setting,0.054559,4.297904,0.010781,0.009467,0.001314
task_13,0.917982,crp_25,node_25,price_taking,0.008051,0.213622,0.001579,0.000789,0.000789
task_13,0.917982,crp_26,node_26,price_taking,0.007912,0.213671,0.001552,0.000776,0.000776
task_13,0.917982,crp_27,node_27,price_setting,0.053026,4.42682,0.010489,0.009172,0.001317
task_13,0.917982,crp_28,node_28,price_setting,0.05235,4.469998,0.010323,0.009014,0.001309
task_13,0.917982,crp_29,node_29,price_setting,0.052084,4.513284,0.010317,0.008997,0.001321
task_13,0.917982,crp_30,node_30,price_taking,0.007368,0.21294,0.00144,0.00072,0.00072
task_14,0.430713,crp_1,node_1,price_setting,0.077336,3.340467,0.003706,0.003364,0.000342
task_14,0.430713,crp_2,node_2,price_setting,0.073599,3.380936,0.003398,0.00308,0.000318
task_14,0.430713,crp_3,node_3,price_taking,0.01309,0.09894,0.000558,0.000279,0.000279
task_14,0.430713,crp_4,node_4,price_setting,0.074569,3.462208,0.003571,0.003228,0.000344
task_14,0.430713,crp_5,node_5,price_taking,0.011982,0.095889,0.000495,0.000247,0.000247
task_14,0.430713,crp_6,node_6,price_taking,0.012479,0.10264,0.000552,0.000276,0.000276
task_14,0.430713,crp_7,node_7,price_setting,0.072931,3.584887,0.003537,0.003183,0.000354
task_14,0.430713,crp_8,node_8,price_taking,0.011414,0.09896,0.000487,0.000243,0.000243
task_14,0.430713,crp_9,node_9,price_taking,0.011516,0.102404,0.000508,0.000254,0.000254
task_14,0.430713,crp_10,node_10,price_taking,0.010414,0.094914,0.000426,0.000213,0.000213
task_14,0.430713,crp_11,node_11,price_taking,0.010866,0.101455,0.000475,0.000237,0.000237
task_14,0.430713,crp_12,node_12,price_taking,0.010044,0.09601,0.000415,0.000208,0.000208
task_14,0.430713,crp_13,node_13,price_taking,0.010246,0.100224,0.000442,0.000221,0.000221
task_14,0.430713,crp_14,node_14,price_taking,0.009386,0.09389,0.00038,0.00019,0.00019
task_14,0.430713,crp_15,node_15,price_setting,0.06324,3.916604,0.002906,0.002585,0.000321
task_14,0.430713,crp_16,node_16,price_taking,0.009534,0.099612,0.000409,0.000205,0.000205
task_14,0.430713,crp_17,node_17,price_taking,0.00911,0.09721,0.000381,0.000191,0.000191
task_14,0.430713,crp_18,node_18,price_taking,0.009105,0.099176,0.000389,0.000194,0.000194
task_14,0.430713,crp_19,node_19,price_taking,0.008839,0.098244,0.000374,0.000187,0.000187
task_14,0.430713,crp_20,node_20,price_setting,0.063609,4.127322,0.003098,0.002736,0.000362
task_14,0.430713,crp_21,node_21,price_setting,0.061274,4.169773,0.002904,0.002561,0.000343
task_14,0.430713,crp_22,node_22,price_taking,0.008738,0.102949,0.000387,0.000194,0.000194
task_14,0.430713,crp_23,node_23,price_taking,0.008589,0.1031,0.000381,0.000191,0.000191
task_14,0.430713,crp_24,node_24,price_setting,0.059218,4.297761,0.002796,0.002455,0.000341
task_14,0.430713,crp_25,node_25,price_taking,0.007951,0.098984,0.000339,0.000169,0.000169
task_14,0.430713,crp_26,node_26,price_taking,0.007836,0.099294,0.000335,0.000168,0.000168
task_14,0.430713,crp_27,node_27,price_setting,0.058259,4.426687,0.002787,0.002437,0.00035
task_14,0.430713,crp_28,node_28,price_setting,0.055446,4.469866,0.002549,0.002226,0.000323
task_14,0.430713,crp_29,node_29,price_setting,0.058166,4.513159,0.002833,0.00247,0.000363
task_14,0.430713,crp_30,node_30,price_taking,0.006973,0.094563,0.000284,0.000142,0.000142
task_15,0.637404,crp_1,node_1,price_setting,0.076472,3.340572,0.007937,0.007204,0.000733
task_15,0.637404,crp_2,node_2,price_setting,0.073796,3.381036,0.007481,0.00678,0.0007
task_15,0.637404,crp_3,node_3,price_taking,0.013536,0.1514,0.001306,0.000653,0.000653
task_15,0.637404,crp_4,node_4,price_setting,0.073756,3.462305,0.007652,0.006916,0.000737
task_15,0.637404,crp_5,node_5,price_taking,0.012544,0.148568,0.001188,0.000594,0.000594
task_15,0.637404,crp_6,node_6,price_taking,0.01272,0.154833,0.001255,0.000628,0.000628
task_15,0.637404,crp_7,node_7,price_setting,0.071807,3.584977,0.00751,0.006758,0.000752
task_15,0.637404,crp_8,node_8,price_taking,0.011802,0.151418,0.001139,0.00057,0.00057
task_15,0.637404,crp_9,node_9,price_taking,0.011749,0.154613,0.001158,0.000579,0.000579
task_15,0.637404,crp_10,node_10,price_taking,0.010948,0.147663,0.00103,0.000515,0.000515
task_15,0.637404,crp_11,node_11,price_taking,0.011126,0.153732,0.00109,0.000545,0.000545
task_15,0.637404,crp_12,node_12,price_taking,0.01051,0.148679,0.000996,0.000498,0.000498
task_15,0.637404,crp_13,node_13,price_taking,0.010541,0.15259,0.001025,0.000513,0.000513
task_15,0.637404,crp_14,node_14,price_taking,0.00991,0.146712,0.000927,0.000463,0.000463
task_15,0.637404,crp_15,node_15,price_setting,0.063524,3.916675,0.006421,0.005712,0.00071
task_15,0.637404,crp_16,node_16,price_taking,0.009832,0.152022,0.000953,0.000476,0.000476
task_15,0.637404,crp_17,node_17,price_taking,0.009486,0.149792,0.000906,0.000453,0.000453
task_15,0.637404,crp_18,node_18,price_taking,0.009405,0.151616,0.000909,0.000454,0.000454
task_15,0.637404,crp_19,node_19,price_taking,0.009165,0.150752,0.000881,0.00044,0.00044
task_15,0.637404,crp_20,node_20,price_setting,0.062537,4.127387,0.006558,0.005792,0.000766
task_15,0.637404,crp_21,node_21,price_setting,0.060843,4.169836,0.006271,0.005531,0.000741
task_15,0.637404,crp_22,node_22,price_taking,0.008896,0.155117,0.00088,0.00044,0.00044
task_15,0.637404,crp_23,node_23,price_taking,0.008739,0.155257,0.000865,0.000432,0.000432
task_15,0.637404,crp_24,node_24,price_setting,0.058885,4.297819,0.006055,0.005317,0.000738
task_15,0.637404,crp_25,node_25,price_taking,0.00822,0.151437,0.000793,0.000397,0.000397
task_15,0.637404,crp_26,node_26,price_taking,0.008091,0.151725,0.000782,0.000391,0.000391
task_15,0.637404,crp_27,node_27,price_setting,0.057651,4.426742,0.005978,0.005227,0.00075
task_15,0.637404,crp_28,node_28,price_setting,0.055683,4.469919,0.005631,0.004917,0.000714
task_15,0.637404,crp_29,node_29,price_setting,0.057187,4.513212,0.005997,0.005229,0.000768
task_15,0.637404,crp_30,node_30,price_taking,0.007342,0.147334,0.000689,0.000345,0.000345
task_16,0.696948,crp_1,node_1,price_setting,0.072059,3.340584,0.008426,0.007648,0.000778
task_16,0.696948,crp_2,node_2,price_setting,0.070384,3.381052,0.008136,0.007374,0.000762
task_16,0.696948,crp_3,node_3,price_taking,0.013246,0.162,0.001496,0.000748,0.000748
task_16,0.696948,crp_4,node_4,price_setting,0.069513,3.462316,0.008127,0.007344,0.000782
task_16,0.696948,crp_5,node_5,price_taking,0.012399,0.16057,0.001388,0.000694,0.000694
task_16,0.696948,crp_6,node_6,price_taking,0.012302,0.163731,0.001404,0.000702,0.000702
task_16,0.696948,crp_7,node_7,price_setting,0.0674,3.584986,0.007911,0.007118,0.000793
task_16,0.696948,crp_8,node_8,price_taking,0.011548,0.162008,0.001304,0.000652,0.000652
task_16,0.696948,crp_9,node_9,price_taking,0.011372,0.16362,0.001297,0.000648,0.000648
task_16,0.696948,crp_10,node_10,price_taking,0.010856,0.160113,0.001211,0.000606,0.000606
task_16,0.696948,crp_11,node_11,price_taking,0.010801,0.163176,0.001228,0.000614,0.000614
task_16,0.696948,crp_12,node_12,price_taking,0.010385,0.160626,0.001163,0.000581,0.000581
task_16,0.696948,crp_13,node_13,price_taking,0.010273,0.162599,0.001164,0.000582,0.000582
task_16,0.696948,crp_14,node_14,price_taking,0.009862,0.159633,0.001097,0.000549,0.000549
task_16,0.696948,crp_15,node_15,price_setting,0.060676,3.916687,0.007004,0.00623,0.000774
task_16,0.696948,crp_16,node_16,price_taking,0.0096,0.162312,0.001086,0.000543,0.000543
task_16,0.696948,crp_17,node_17,price_taking,0.009335,0.161187,0.001049,0.000524,0.000524
task_16,0.696948,crp_18,node_18,price_taking,0.009197,0.162107,0.001039,0.00052,0.00052
task_16,0.696948,crp_19,node_19,price_taking,0.008989,0.161671,0.001013,0.000506,0.000506
task_16,0.696948,crp_20,node_20,price_setting,0.058619,4.127393,0.006889,0.006084,0.000805
task_16,0.696948,crp_21,node_21,price_setting,0.057534,4.169844,0.006705,0.005913,0.000792
task_16,0.696948,crp_22,node_22,price_taking,0.008596,0.163873,0.000982,0.000491,0.000491
task_16,0.696948,crp_23,node_23,price_taking,0.00844,0.163944,0.000964,0.000482,0.000482
task_16,0.696948,crp_24,node_24,price_setting,0.055754,4.297827,0.006489,0.005699,0.000791
task_16,0.696948,crp_25,node_25,price_taking,0.008043,0.162016,0.000908,0.000454,0.000454
task_16,0.696948,crp_26,node_26,price_taking,0.007909,0.162161,0.000894,0.000447,0.000447
task_16,0.696948,crp_27,node_27,price_setting,0.054352,4.426748,0.006352,0.005555,0.000798
task_16,0.696948,crp_28,node_28,price_setting,0.053176,4.469927,0.006139,0.005361,0.000778
task_16,0.696948,crp_29,node_29,price_setting,0.053606,4.513217,0.0063,0.005493,0.000806
task_16,0.696948,crp_30,node_30,price_taking,0.007289,0.159944,0.000813,0.000406,0.000406
task_17,0.628811,crp_1,node_1,price_setting,0.07605,3.340565,0.007639,0.006934,0.000705
task_17,0.628811,crp_2,node_2,price_setting,0.072747,3.381026,0.007075,0.006413,0.000662
task_17,0.628811,crp_3,node_3,price_taking,0.013089,0.144427,0.001189,0.000594,0.000594
task_17,0.628811,crp_4,node_4,price_setting,0.073337,3.462298,0.007363,0.006654,0.000709
task_17,0.628811,crp_5,node_5,price_taking,0.012037,0.140633,0.001064,0.000532,0.000532
task_17,0.628811,crp_6,node_6,price_taking,0.01241,0.149026,0.001163,0.000581,0.000581
task_17,0.628811,crp_7,node_7,price_setting,0.071606,3.584972,0.007268,0.00654,0.000728
task_17,0.628811,crp_8,node_8,price_taking,0.011412,0.144451,0.001037,0.000518,0.000518
task_17,0.628811,crp_9,node_9,price_taking,0.011457,0.148732,0.001071,0.000536,0.000536
task_17,0.628811,crp_10,node_10,price_taking,0.010478,0.139421,0.000919,0.000459,0.000459
task_17,0.628811,crp_11,node_11,price_taking,0.010825,0.147552,0.001004,0.000502,0.000502
task_17,0.628811,crp_12,node_12,price_taking,0.010088,0.140783,0.000893,0.000447,0.000447
task_17,0.628811,crp_13,node_13,price_taking,0.010226,0.146021,0.000939,0.000469,0.000469
task_17,0.628811,crp_14,node_14,price_taking,0.009459,0.138147,0.000822,0.000411,0.000411
task_17,0.628811,crp_15,node_15,price_setting,0.062551,3.916668,0.006059,0.00539,0.00067
task_17,0.628811,crp_16,node_16,price_taking,0.009523,0.14526,0.00087,0.000435,0.000435
task_17,0.628811,crp_17,node_17,price_taking,0.009133,0.142274,0.000817,0.000409,0.000409
task_17,0.628811,crp_18,node_18,price_taking,0.0091,0.144718,0.000828,0.000414,0.000414
task_17,0.628811,crp_19,node_19,price_taking,0.008847,0.14356,0.000799,0.000399,0.000399
task_17,0.628811,crp_20,node_20,price_setting,0.062421,4.127383,0.006359,0.005616,0.000743
task_17,0.628811,crp_21,node_21,price_setting,0.06035,4.169831,0.006005,0.005296,0.000709
task_17,0.628811,crp_22,node_22,price_taking,0.008686,0.149407,0.000816,0.000408,0.000408
task_17,0.628811,crp_23,node_23,price_taking,0.008536,0.149596,0.000803,0.000401,0.000401
task_17,0.628811,crp_24,node_24,price_setting,0.058355,4.297815,0.005787,0.005082,0.000705
task_17,0.628811,crp_25,node_25,price_taking,0.007949,0.144478,0.000722,0.000361,0.000361
task_17,0.628811,crp_26,node_26,price_taking,0.007831,0.144864,0.000713,0.000357,0.000357
task_17,0.628811,crp_27,node_27,price_setting,0.057307,4.426738,0.005748,0.005027,0.000722
task_17,0.628811,crp_28,node_28,price_setting,0.054838,4.469913,0.005315,0.004641,0.000674
task_17,0.628811,crp_29,node_29,price_setting,0.057081,4.513209,0.005814,0.00507,0.000744
task_17,0.628811,crp_30,node_30,price_taking,0.00702,0.138981,0.000614,0.000307,0.000307
task_18,0.470557,crp_1,node_1,price_setting,0.084079,3.340505,0.005229,0.004746,0.000482
task_18,0.470557,crp_2,node_2,price_setting,0.079363,3.380968,0.004715,0.004274,0.000441
task_18,0.470557,crp_3,node_3,price_taking,0.013852,0.114386,0.000746,0.000373,0.000373
task_18,0.470557,crp_4,node_4,price_setting,0.081058,3.462242,0.005037,0.004552,0.000485
task_18,0.470557,crp_5,node_5,price_taking,0.01258,0.109987,0.000651,0.000326,0.000326
task_18,0.470557,crp_6,node_6,price_taking,0.013323,0.119719,0.000751,0.000375,0.000375
task_18,0.470557,crp_7,node_7,price_setting,0.079489,3.584921,0.005016,0.004513,0.000502
task_18,0.470557,crp_8,node_8,price_taking,0.012079,0.114415,0.00065,0.000325,0.000325
task_18,0.470557,crp_9,node_9,price_taking,0.012288,0.119379,0.00069,0.000345,0.000345
task_18,0.470557,crp_10,node_10,price_taking,0.010904,0.108583,0.000557,0.000279,0.000279
task_18,0.470557,crp_11,node_11,price_taking,0.011569,0.118011,0.000642,0.000321,0.000321
task_18,0.470557,crp_12,node_12,price_taking,0.010548,0.110161,0.000547,0.000273,0.000273
task_18,0.470557,crp_13,node_13,price_taking,0.010877,0.116236,0.000595,0.000297,0.000297
task_18,0.470557,crp_14,node_14,price_taking,0.0098,0.107106,0.000494,0.000247,0.000247
task_18,0.470557,crp_15,node_15,price_setting,0.06812,3.916626,0.004024,0.00358,0.000445
task_18,0.470557,crp_16,node_16,price_taking,0.010106,0.115354,0.000549,0.000274,0.000274
task_18,0.470557,crp_17,node_17,price_taking,0.009598,0.111891,0.000505,0.000253,0.000253
task_18,0.470557,crp_18,node_18,price_taking,0.00964,0.114725,0.00052,0.00026,0.00026
task_18,0.470557,crp_19,node_19,price_taking,0.009337,0.113383,0.000498,0.000249,0.000249
task_18,0.470557,crp_20,node_20,price_setting,0.069388,4.127346,0.0044,0.003886,0.000514
task_18,0.470557,crp_21,node_21,price_setting,0.066456,4.169795,0.004078,0.003596,0.000481
task_18,0.470557,crp_22,node_22,price_taking,0.009335,0.120164,0.000528,0.000264,0.000264
task_18,0.470557,crp_23,node_23,price_taking,0.009179,0.120383,0.00052,0.00026,0.00026
task_18,0.470557,crp_24,node_24,price_setting,0.064171,4.297781,0.003919,0.003441,0.000477
task_18,0.470557,crp_25,node_25,price_taking,0.008415,0.114449,0.000453,0.000227,0.000227
task_18,0.470557,crp_26,node_26,price_taking,0.0083,0.114896,0.000449,0.000224,0.000224
task_18,0.470557,crp_27,node_27,price_setting,0.063313,4.426707,0.003929,0.003436,0.000493
task_18,0.470557,crp_28,node_28,price_setting,0.059732,4.469883,0.003531,0.003084,0.000448
task_18,0.470557,crp_29,node_29,price_setting,0.06345,4.513179,0.004023,0.003508,0.000515
task_18,0.470557,crp_30,node_30,price_taking,0.007295,0.108076,0.000371,0.000185,0.000185
task_19,0.419821,crp_1,node_1,price_setting,0.079149,3.340467,0.003688,0.003348,0.00034
task_19,0.419821,crp_2,node_2,price_setting,0.075753,3.380937,0.003419,0.003099,0.00032
task_19,0.419821,crp_3,node_3,price_taking,0.013646,0.100529,0.000576,0.000288,0.000288
task_19,0.419821,crp_4,node_4,price_setting,0.076325,3.462207,0.003555,0.003213,0.000342
task_19,0.419821,crp_5,node_5,price_taking,0.012555,0.097938,0.000516,0.000258,0.000258
task_19,0.419821,crp_6,node_6,price_taking,0.012931,0.103671,0.000563,0.000281,0.000281
task_19,0.419821,crp_7,node_7,price_setting,0.074509,3.584887,0.003508,0.003156,0.000351
task_19,0.419821,crp_8,node_8,price_taking,0.011898,0.100546,0.000502,0.000251,0.000251
task_19,0.419821,crp_9,node_9,price_taking,0.011938,0.103471,0.000519,0.000259,0.000259
task_19,0.419821,crp_10,node_10,price_taking,0.010931,0.09711,0.000446,0.000223,0.000223
task_19,0.419821,crp_11,node_11,price_taking,0.011281,0.102665,0.000486,0.000243,0.000243
task_19,0.419821,crp_12,node_12,price_taking,0.010522,0.09804,0.000433,0.000217,0.000217
task_19,0.419821,crp_13,node_13,price_taking,0.010659,0.101619,0.000455,0.000227,0.000227
task_19,0.419821,crp_14,node_14,price_taking,0.00987,0.09624,0.000399,0.000199,0.000199
task_19,0.419821,crp_15,node_15,price_setting,0.065137,3.916604,0.002929,0.002605,0.000324
task_19,0.419821,crp_16,node_16,price_taking,0.009927,0.1011,0.000421,0.000211,0.000211
task_19,0.419821,crp_17,node_17,price_taking,0.009524,0.099059,0.000396,0.000198,0.000198
task_19,0.419821,crp_18,node_18,price_taking,0.009487,0.100729,0.000401,0.000201,0.000201
task_19,0.419821,crp_19,node_19,price_taking,0.009224,0.099938,0.000387,0.000194,0.000194
task_19,0.419821,crp_20,node_20,price_setting,0.064946,4.127321,0.003068,0.00271,0.000358
task_19,0.419821,crp_21,node_21,price_setting,0.062815,4.169773,0.0029,0.002557,0.000342
task_19,0.419821,crp_22,node_22,price_taking,0.00905,0.103933,0.000395,0.000197,0.000197
task_19,0.419821,crp_23,node_23,price_taking,0.008894,0.104062,0.000389,0.000194,0.000194
task_19,0.419821,crp_24,node_24,price_setting,0.060742,4.297761,0.002795,0.002454,0.00034
task_19,0.419821,crp_25,node_25,price_taking,0.008288,0.100566,0.00035,0.000175,0.000175
task_19,0.419821,crp_26,node_26,price_taking,0.008164,0.10083,0.000346,0.000173,0.000173
task_19,0.419821,crp_27,node_27,price_setting,0.059641,4.426687,0.002775,0.002427,0.000348
task_19,0.419821,crp_28,node_28,price_setting,0.057104,4.469867,0.002569,0.002243,0.000326
task_19,0.419821,crp_29,node_29,price_setting,0.059389,4.513158,0.002806,0.002446,0.000359
task_19,0.419821,crp_30,node_30,price_taking,0.007324,0.096811,0.000298,0.000149,0.000149
task_20,0.339145,crp_1,node_1,price_setting,0.07429,3.340428,0.00212,0.001925,0.000196
task_20,0.339145,crp_2,node_2,price_setting,0.071681,3.380902,0.001998,0.001811,0.000187
task_20,0.339145,crp_3,node_3,price_taking,0.013144,0.078225,0.000349,0.000174,0.000174
task_20,0.339145,crp_4,node_4,price_setting,0.07165,3.462171,0.002044,0.001848,0.000197
