bs_id,node_id,time_slot,used_cpu,cpu_capacity,cpu_utilization,used_subchannels,subchannel_capacity,subchannel_utilization
bs_29,node_29,7,0,6,0.0,0,6,0.0
bs_29,node_29,8,0,6,0.0,0,6,0.0
bs_29,node_29,9,2,6,0.333333,2,6,0.333333
bs_29,node_29,10,0,6,0.0,0,6,0.0
bs_29,node_29,11,0,6,0.0,0,6,0.0
bs_29,node_29,12,0,6,0.0,0,6,0.0
bs_29,node_29,13,0,6,0.0,0,6,0.0
bs_29,node_29,14,0,6,0.0,0,6,0.0
bs_29,node_29,15,0,6,0.0,0,6,0.0
bs_29,node_29,16,0,6,0.0,0,6,0.0
bs_29,node_29,17,0,6,0.0,0,6,0.0
bs_30,node_30,0,0,7,0.0,0,5,0.0
bs_30,node_30,1,0,7,0.0,0,5,0.0
bs_30,node_30,2,0,7,0.0,0,5,0.0
bs_30,node_30,3,0,7,0.0,0,5,0.0
bs_30,node_30,4,0,7,0.0,0,5,0.0
bs_30,node_30,5,0,7,0.0,0,5,0.0
bs_30,node_30,6,0,7,0.0,0,5,0.0
bs_30,node_30,7,0,7,0.0,0,5,0.0
bs_30,node_30,8,0,7,0.0,0,5,0.0
bs_30,node_30,9,0,7,0.0,0,5,0.0
bs_30,node_30,10,3,7,0.428571,1,5,0.2
bs_30,node_30,11,0,7,0.0,0,5,0.0
bs_30,node_30,12,0,7,0.0,0,5,0.0
bs_30,node_30,13,0,7,0.0,0,5,0.0
bs_30,node_30,14,0,7,0.0,0,5,0.0
bs_30,node_30,15,0,7,0.0,0,5,0.0
bs_30,node_30,16,0,7,0.0,0,5,0.0
bs_30,node_30,17,0,7,0.0,0,5,0.0
